 ,image,char,Open Sans,Sansation,Titillium Web,Ubuntu Mono,Alex Brush
542,nile_20.jpg_0,l,0,0,0,0,1
543,wall_118.jpg_0,T,1,0,0,0,0
544,wall_118.jpg_0,h,1,0,0,0,0
545,wall_118.jpg_0,e,1,0,0,0,0
546,mesh_65.jpg_0,i,1,0,0,0,0
547,mesh_65.jpg_0,t,1,0,0,0,0
548,mesh_65.jpg_0,",",1,0,0,0,0
549,sun_104.jpg_0,R,0,0,1,0,0
550,sun_104.jpg_0,e,0,0,1,0,0
551,sun_104.jpg_0,:,0,0,1,0,0
552,tree+trunk_32.jpg_0,F,0,1,0,0,0
553,tree+trunk_32.jpg_0,r,0,1,0,0,0
554,tree+trunk_32.jpg_0,o,0,1,0,0,0
555,tree+trunk_32.jpg_0,m,0,1,0,0,0
556,tree+trunk_32.jpg_0,:,0,1,0,0,0
557,hill_93.jpg_0,K,0,1,0,0,0
558,hill_93.jpg_0,u,0,1,0,0,0
559,hill_93.jpg_0,w,0,1,0,0,0
560,hill_93.jpg_0,a,0,1,0,0,0
561,hill_93.jpg_0,i,0,1,0,0,0
562,hill_93.jpg_0,t,0,1,0,0,0
563,student_59.jpg_0,e,1,0,0,0,0
564,student_59.jpg_0,v,1,0,0,0,0
565,student_59.jpg_0,e,1,0,0,0,0
566,student_59.jpg_0,n,1,0,0,0,0
567,woollens_43.jpg_0,u,0,0,0,0,1
568,woollens_43.jpg_0,s,0,0,0,0,1
569,woollens_43.jpg_0,i,0,0,0,0,1
570,woollens_43.jpg_0,n,0,0,0,0,1
571,woollens_43.jpg_0,g,0,0,0,0,1
572,net_61.jpg_0,w,0,0,0,1,0
573,net_61.jpg_0,o,0,0,0,1,0
574,net_61.jpg_0,r,0,0,0,1,0
575,net_61.jpg_0,l,0,0,0,1,0
576,net_61.jpg_0,d,0,0,0,1,0
577,lion_28.jpg_0,w,0,0,0,0,1
578,lion_28.jpg_0,o,0,0,0,0,1
579,lion_28.jpg_0,r,0,0,0,0,1
580,lion_28.jpg_0,k,0,0,0,0,1
581,student_110.jpg_0,F,0,0,1,0,0
582,student_110.jpg_0,r,0,0,1,0,0
583,student_110.jpg_0,o,0,0,1,0,0
584,student_110.jpg_0,m,0,0,1,0,0
585,student_110.jpg_0,:,0,0,1,0,0
586,farmer_20.jpg_0,b,0,0,0,1,0
587,farmer_20.jpg_0,a,0,0,0,1,0
588,farmer_20.jpg_0,c,0,0,0,1,0
589,farmer_20.jpg_0,k,0,0,0,1,0
590,swimming_34.jpg_0,J,0,0,1,0,0
591,swimming_34.jpg_0,N,0,0,1,0,0
592,swimming_34.jpg_0,F,0,0,1,0,0
593,living+room_58.jpg_0,t,1,0,0,0,0
594,living+room_58.jpg_0,h,1,0,0,0,0
595,living+room_58.jpg_0,e,1,0,0,0,0
596,war_31.jpg_0,p,0,0,1,0,0
597,war_31.jpg_0,o,0,0,1,0,0
598,war_31.jpg_0,r,0,0,1,0,0
599,war_31.jpg_0,t,0,0,1,0,0
600,van+gogh_28.jpg_0,i,0,0,0,0,1
601,van+gogh_28.jpg_0,n,0,0,0,0,1
602,van+gogh_28.jpg_0,t,0,0,0,0,1
603,van+gogh_28.jpg_0,o,0,0,0,0,1
604,city_129.jpg_0,w,0,0,0,0,1
605,city_129.jpg_0,i,0,0,0,0,1
606,city_129.jpg_0,t,0,0,0,0,1
607,city_129.jpg_0,h,0,0,0,0,1
608,night_119.jpg_0,n,0,1,0,0,0
609,night_119.jpg_0,i,0,1,0,0,0
610,night_119.jpg_0,g,0,1,0,0,0
611,night_119.jpg_0,h,0,1,0,0,0
612,night_119.jpg_0,t,0,1,0,0,0
613,night_119.jpg_0,),0,1,0,0,0
614,night_119.jpg_0,.,0,1,0,0,0
615,wozniak_142.jpg_0,b,1,0,0,0,0
616,wozniak_142.jpg_0,e,1,0,0,0,0
617,wozniak_142.jpg_0,t,1,0,0,0,0
618,wozniak_142.jpg_0,w,1,0,0,0,0
619,wozniak_142.jpg_0,e,1,0,0,0,0
620,wozniak_142.jpg_0,e,1,0,0,0,0
621,wozniak_142.jpg_0,n,1,0,0,0,0
622,koala_6.jpg_0,Y,1,0,0,0,0
623,koala_6.jpg_0,e,1,0,0,0,0
624,koala_6.jpg_0,s,1,0,0,0,0
625,jogging_55.jpg_0,L,0,0,0,1,0
626,jogging_55.jpg_0,i,0,0,0,1,0
627,jogging_55.jpg_0,n,0,0,0,1,0
628,jogging_55.jpg_0,e,0,0,0,1,0
629,jogging_55.jpg_0,s,0,0,0,1,0
630,jogging_55.jpg_0,:,0,0,0,1,0
631,dog_65.jpg_0,E,0,1,0,0,0
632,dog_65.jpg_0,l,0,1,0,0,0
633,dog_65.jpg_0,u,0,1,0,0,0
634,dog_65.jpg_0,),0,1,0,0,0
635,hill_6.jpg_0,c,0,1,0,0,0
636,hill_6.jpg_0,l,0,1,0,0,0
637,hill_6.jpg_0,a,0,1,0,0,0
638,hill_6.jpg_0,i,0,1,0,0,0
639,hill_6.jpg_0,m,0,1,0,0,0
640,eagle_46.jpg_0,h,0,1,0,0,0
641,eagle_46.jpg_0,o,0,1,0,0,0
642,eagle_46.jpg_0,u,0,1,0,0,0
643,eagle_46.jpg_0,s,0,1,0,0,0
644,eagle_46.jpg_0,e,0,1,0,0,0
645,desert_109.jpg_0,A,1,0,0,0,0
646,desert_109.jpg_0,p,1,0,0,0,0
647,desert_109.jpg_0,r,1,0,0,0,0
648,silk_12.jpg_0,w,0,0,1,0,0
649,silk_12.jpg_0,o,0,0,1,0,0
650,silk_12.jpg_0,u,0,0,1,0,0
651,silk_12.jpg_0,l,0,0,1,0,0
652,silk_12.jpg_0,d,0,0,1,0,0
653,farmer_37.jpg_0,"""",0,0,0,0,1
654,farmer_37.jpg_0,S,0,0,0,0,1
655,farmer_37.jpg_0,y,0,0,0,0,1
656,farmer_37.jpg_0,s,0,0,0,0,1
657,farmer_37.jpg_0,t,0,0,0,0,1
658,farmer_37.jpg_0,e,0,0,0,0,1
659,farmer_37.jpg_0,m,0,0,0,0,1
660,lobby+hotel_82.jpg_0,a,0,0,0,1,0
661,lobby+hotel_82.jpg_0,r,0,0,0,1,0
662,lobby+hotel_82.jpg_0,e,0,0,0,1,0
663,hedge_88.jpg_0,t,0,0,0,0,1
664,hedge_88.jpg_0,o,0,0,0,0,1
665,hedge_88.jpg_0,d,0,0,0,0,1
666,hedge_88.jpg_0,a,0,0,0,0,1
667,hedge_88.jpg_0,y,0,0,0,0,1
668,hedge_88.jpg_0,.,0,0,0,0,1
669,oxford_104.jpg_0,t,1,0,0,0,0
670,oxford_104.jpg_0,h,1,0,0,0,0
671,oxford_104.jpg_0,e,1,0,0,0,0
672,punting_142.jpg_0,W,0,0,0,1,0
673,punting_142.jpg_0,a,0,0,0,1,0
674,punting_142.jpg_0,r,0,0,0,1,0
675,punting_142.jpg_0,s,0,0,0,1,0
676,punting_142.jpg_0,"""",0,0,0,1,0
677,richard+feynman_90.jpg_0,i,1,0,0,0,0
678,richard+feynman_90.jpg_0,4,1,0,0,0,0
679,richard+feynman_90.jpg_0,8,1,0,0,0,0
680,richard+feynman_90.jpg_0,6,1,0,0,0,0
681,peacock_86.jpg_0,i,1,0,0,0,0
682,peacock_86.jpg_0,s,1,0,0,0,0
683,peacock_86.jpg_0,.,1,0,0,0,0
684,wozniak_142.jpg_0,v,1,0,0,0,0
685,wozniak_142.jpg_0,e,1,0,0,0,0
686,wozniak_142.jpg_0,r,1,0,0,0,0
687,wozniak_142.jpg_0,y,1,0,0,0,0
688,warehouse_113.jpg_0,t,0,1,0,0,0
689,warehouse_113.jpg_0,o,0,1,0,0,0
690,warehouse_113.jpg_0,",",0,1,0,0,0
691,kathak_114.jpg_0,>,1,0,0,0,0
692,kathak_114.jpg_0,s,1,0,0,0,0
693,kathak_114.jpg_0,o,1,0,0,0,0
694,jogging_90.jpg_0,t,1,0,0,0,0
695,jogging_90.jpg_0,h,1,0,0,0,0
696,jogging_90.jpg_0,e,1,0,0,0,0
697,jogging_90.jpg_0,y,1,0,0,0,0
698,jogging_90.jpg_0,',1,0,0,0,0
699,jogging_90.jpg_0,d,1,0,0,0,0
700,study+room_59.jpg_0,s,0,1,0,0,0
701,study+room_59.jpg_0,w,0,1,0,0,0
702,study+room_59.jpg_0,a,0,1,0,0,0
703,study+room_59.jpg_0,p,0,1,0,0,0
704,hedge_36.jpg_0,0,0,0,1,0,0
705,hedge_36.jpg_0,9,0,0,1,0,0
706,hedge_36.jpg_0,:,0,0,1,0,0
707,hedge_36.jpg_0,3,0,0,1,0,0
708,hedge_36.jpg_0,1,0,0,1,0,0
709,silk_143.jpg_0,Y,0,0,0,0,1
710,silk_143.jpg_0,o,0,0,0,0,1
711,silk_143.jpg_0,u,0,0,0,0,1
712,silk_143.jpg_0,r,0,0,0,0,1
713,monuments_36.jpg_0,u,0,1,0,0,0
714,monuments_36.jpg_0,s,0,1,0,0,0
715,monuments_36.jpg_0,a,0,1,0,0,0
716,flowers_102.jpg_0,I,0,0,0,0,1
717,flowers_102.jpg_0,',0,0,0,0,1
718,flowers_102.jpg_0,m,0,0,0,0,1
719,lion_143.jpg_0,o,0,0,0,1,0
720,lion_143.jpg_0,n,0,0,0,1,0
721,lion_143.jpg_0,e,0,0,0,1,0
722,city_74.jpg_0,o,0,0,0,0,1
723,city_74.jpg_0,f,0,0,0,0,1
724,city_74.jpg_0,f,0,0,0,0,1
725,coffee_70.jpg_0,t,0,0,0,0,1
726,coffee_70.jpg_0,h,0,0,0,0,1
727,coffee_70.jpg_0,i,0,0,0,0,1
728,coffee_70.jpg_0,s,0,0,0,0,1
729,coffee_70.jpg_0,.,0,0,0,0,1
730,newton_60.jpg_0,t,0,0,0,1,0
731,newton_60.jpg_0,e,0,0,0,1,0
732,newton_60.jpg_0,d,0,0,0,1,0
733,newton_60.jpg_0,i,0,0,0,1,0
734,newton_60.jpg_0,o,0,0,0,1,0
735,newton_60.jpg_0,u,0,0,0,1,0
736,newton_60.jpg_0,s,0,0,0,1,0
737,newton_60.jpg_0,",",0,0,0,1,0
738,turtles_30.jpg_0,(,0,0,0,1,0
739,turtles_30.jpg_0,G,0,0,0,1,0
740,turtles_30.jpg_0,r,0,0,0,1,0
741,turtles_30.jpg_0,e,0,0,0,1,0
742,turtles_30.jpg_0,y,0,0,0,1,0
743,delhi_9.jpg_0,W,0,0,0,0,1
744,delhi_9.jpg_0,e,0,0,0,0,1
745,delhi_9.jpg_0,',0,0,0,0,1
746,delhi_9.jpg_0,r,0,0,0,0,1
747,delhi_9.jpg_0,e,0,0,0,0,1
748,rain_91.jpg_0,w,0,0,0,0,1
749,rain_91.jpg_0,a,0,0,0,0,1
750,rain_91.jpg_0,s,0,0,0,0,1
751,woollens_86.jpg_0,W,0,0,0,0,1
752,woollens_86.jpg_0,e,0,0,0,0,1
753,woollens_86.jpg_0,s,0,0,0,0,1
754,woollens_86.jpg_0,t,0,0,0,0,1
755,woollens_86.jpg_0,.,0,0,0,0,1
756,jogging_94.jpg_0,a,0,0,1,0,0
757,jogging_94.jpg_0,n,0,0,1,0,0
758,jogging_94.jpg_0,y,0,0,1,0,0
759,roti_129.jpg_0,A,0,1,0,0,0
760,roti_129.jpg_0,p,0,1,0,0,0
761,roti_129.jpg_0,r,0,1,0,0,0
762,living+room_80.jpg_0,t,0,0,1,0,0
763,living+room_80.jpg_0,h,0,0,1,0,0
764,living+room_80.jpg_0,e,0,0,1,0,0
765,sea_89.jpg_0,w,0,0,0,0,1
766,sea_89.jpg_0,h,0,0,0,0,1
767,sea_89.jpg_0,e,0,0,0,0,1
768,sea_89.jpg_0,n,0,0,0,0,1
769,fruits_27.jpg_0,T,0,0,0,1,0
770,fruits_27.jpg_0,h,0,0,0,1,0
771,fruits_27.jpg_0,e,0,0,0,1,0
772,living+room_85.jpeg_0,1,1,0,0,0,0
773,living+room_85.jpeg_0,.,1,0,0,0,0
774,living+room_85.jpeg_0,1,1,0,0,0,0
775,tree+trunk_82.jpg_0,t,1,0,0,0,0
776,tree+trunk_82.jpg_0,h,1,0,0,0,0
777,tree+trunk_82.jpg_0,a,1,0,0,0,0
778,tree+trunk_82.jpg_0,n,1,0,0,0,0
779,roti_68.jpg_0,s,0,0,0,1,0
780,roti_68.jpg_0,o,0,0,0,1,0
781,roti_68.jpg_0,m,0,0,0,1,0
782,roti_68.jpg_0,e,0,0,0,1,0
783,indian+musicians_41.jpg_0,M,1,0,0,0,0
784,indian+musicians_41.jpg_0,i,1,0,0,0,0
785,indian+musicians_41.jpg_0,k,1,0,0,0,0
786,indian+musicians_41.jpg_0,e,1,0,0,0,0
787,rain_91.jpg_0,t,0,0,1,0,0
788,rain_91.jpg_0,h,0,0,1,0,0
789,rain_91.jpg_0,e,0,0,1,0,0
790,living+room_82.jpg_0,w,0,0,0,1,0
791,living+room_82.jpg_0,b,0,0,0,1,0
792,living+room_82.jpg_0,6,0,0,0,1,0
793,fruits_71.jpg_0,S,0,0,1,0,0
794,fruits_71.jpg_0,e,0,0,1,0,0
795,fruits_71.jpg_0,n,0,0,1,0,0
796,fruits_71.jpg_0,a,0,0,1,0,0
797,fruits_71.jpg_0,t,0,0,1,0,0
798,fruits_71.jpg_0,e,0,0,1,0,0
799,sea_104.jpg_0,4,1,0,0,0,0
800,sea_104.jpg_0,0,1,0,0,0,0
801,sea_104.jpg_0,%,1,0,0,0,0
802,lion_54.jpeg_0,c,0,0,0,1,0
803,lion_54.jpeg_0,o,0,0,0,1,0
804,lion_54.jpeg_0,n,0,0,0,1,0
805,lion_54.jpeg_0,f,0,0,0,1,0
806,lion_54.jpeg_0,e,0,0,0,1,0
807,lion_54.jpeg_0,r,0,0,0,1,0
808,lion_54.jpeg_0,e,0,0,0,1,0
809,lion_54.jpeg_0,n,0,0,0,1,0
810,lion_54.jpeg_0,c,0,0,0,1,0
811,lion_54.jpeg_0,e,0,0,0,1,0
812,camping_46.jpg_0,f,0,0,0,0,1
813,camping_46.jpg_0,o,0,0,0,0,1
814,camping_46.jpg_0,r,0,0,0,0,1
815,berkeley_96.jpg_0,C,0,0,1,0,0
816,berkeley_96.jpg_0,u,0,0,1,0,0
817,berkeley_96.jpg_0,r,0,0,1,0,0
818,berkeley_96.jpg_0,r,0,0,1,0,0
819,berkeley_96.jpg_0,e,0,0,1,0,0
820,berkeley_96.jpg_0,n,0,0,1,0,0
821,berkeley_96.jpg_0,t,0,0,1,0,0
822,roti_130.jpg_0,w,0,0,0,1,0
823,roti_130.jpg_0,e,0,0,0,1,0
824,roti_130.jpg_0,r,0,0,0,1,0
825,roti_130.jpg_0,e,0,0,0,1,0
826,war_31.jpg_0,m,0,0,1,0,0
827,war_31.jpg_0,o,0,0,1,0,0
828,war_31.jpg_0,s,0,0,1,0,0
829,war_31.jpg_0,t,0,0,1,0,0
830,chocolate_80.jpg_0,t,0,0,0,1,0
831,chocolate_80.jpg_0,h,0,0,0,1,0
832,chocolate_80.jpg_0,e,0,0,0,1,0
833,delhi_56.jpg_0,a,0,1,0,0,0
834,delhi_56.jpg_0,n,0,1,0,0,0
835,delhi_56.jpg_0,d,0,1,0,0,0
836,hill_50.jpg_0,T,1,0,0,0,0
837,hill_50.jpg_0,h,1,0,0,0,0
838,hill_50.jpg_0,e,1,0,0,0,0
839,hill_50.jpg_0,y,1,0,0,0,0
840,crater_78.jpg_0,t,0,0,1,0,0
841,crater_78.jpg_0,h,0,0,1,0,0
842,crater_78.jpg_0,e,0,0,1,0,0
843,pottery_13.jpg_0,a,1,0,0,0,0
844,pottery_13.jpg_0,n,1,0,0,0,0
845,pottery_13.jpg_0,d,1,0,0,0,0
846,bay+area_97.jpg_0,N,0,1,0,0,0
847,bay+area_97.jpg_0,e,0,1,0,0,0
848,bay+area_97.jpg_0,w,0,1,0,0,0
849,bay+area_97.jpg_0,s,0,1,0,0,0
850,bay+area_97.jpg_0,),0,1,0,0,0
851,monuments_36.jpg_0,A,0,0,1,0,0
852,monuments_36.jpg_0,n,0,0,1,0,0
853,monuments_36.jpg_0,d,0,0,1,0,0
854,cows_131.jpg_0,t,0,0,1,0,0
855,cows_131.jpg_0,h,0,0,1,0,0
856,cows_131.jpg_0,e,0,0,1,0,0
857,ant+hill_63.jpg_0,t,0,1,0,0,0
858,ant+hill_63.jpg_0,h,0,1,0,0,0
859,ant+hill_63.jpg_0,e,0,1,0,0,0
860,kite_72.jpg_0,a,1,0,0,0,0
861,kite_72.jpg_0,a,1,0,0,0,0
862,kite_72.jpg_0,r,1,0,0,0,0
863,kite_72.jpg_0,o,1,0,0,0,0
864,kite_72.jpg_0,n,1,0,0,0,0
865,zoo_99.jpg_0,y,0,0,0,0,1
866,zoo_99.jpg_0,o,0,0,0,0,1
867,zoo_99.jpg_0,u,0,0,0,0,1
868,jaipur_97.jpg_0,M,0,0,1,0,0
869,jaipur_97.jpg_0,a,0,0,1,0,0
870,jaipur_97.jpg_0,c,0,0,1,0,0
871,jaipur_97.jpg_0,",",0,0,1,0,0
872,berkeley_46.jpg_0,E,0,0,0,1,0
873,berkeley_46.jpg_0,G,0,0,0,1,0
874,berkeley_46.jpg_0,A,0,0,0,1,0
875,berkeley_46.jpg_0,",",0,0,0,1,0
876,stage_18.jpg_0,w,0,1,0,0,0
877,stage_18.jpg_0,a,0,1,0,0,0
878,stage_18.jpg_0,r,0,1,0,0,0
879,stage_18.jpg_0,.,0,1,0,0,0
880,living+room_75.jpg_0,t,0,0,1,0,0
881,living+room_75.jpg_0,h,0,0,1,0,0
882,living+room_75.jpg_0,e,0,0,1,0,0
883,study+room_94.jpg_0,N,0,0,0,0,1
884,study+room_94.jpg_0,i,0,0,0,0,1
885,study+room_94.jpg_0,c,0,0,0,0,1
886,study+room_94.jpg_0,k,0,0,0,0,1
887,study+room_94.jpg_0,o,0,0,0,0,1
888,study+room_94.jpg_0,l,0,0,0,0,1
889,study+room_94.jpg_0,a,0,0,0,0,1
890,study+room_94.jpg_0,s,0,0,0,0,1
891,bob+dylan_77.jpg_0,h,0,1,0,0,0
892,bob+dylan_77.jpg_0,o,0,1,0,0,0
893,bob+dylan_77.jpg_0,l,0,1,0,0,0
894,bob+dylan_77.jpg_0,e,0,1,0,0,0
895,images_66.jpg_0,1,1,0,0,0,0
896,images_66.jpg_0,8,1,0,0,0,0
897,images_66.jpg_0,:,1,0,0,0,0
898,images_66.jpg_0,5,1,0,0,0,0
899,images_66.jpg_0,1,1,0,0,0,0
900,images_66.jpg_0,:,1,0,0,0,0
901,images_66.jpg_0,4,1,0,0,0,0
902,images_66.jpg_0,1,1,0,0,0,0
903,places_145.jpg_0,t,0,0,0,0,1
904,places_145.jpg_0,h,0,0,0,0,1
905,places_145.jpg_0,e,0,0,0,0,1
906,koala_76.jpg_0,a,0,0,1,0,0
907,koala_76.jpg_0,n,0,0,1,0,0
908,koala_76.jpg_0,d,0,0,1,0,0
909,aquarium_145.jpg_0,f,1,0,0,0,0
910,aquarium_145.jpg_0,o,1,0,0,0,0
911,aquarium_145.jpg_0,r,1,0,0,0,0
912,monuments_36.jpg_0,q,0,1,0,0,0
913,monuments_36.jpg_0,u,0,1,0,0,0
914,monuments_36.jpg_0,i,0,1,0,0,0
915,monuments_36.jpg_0,t,0,1,0,0,0
916,monuments_36.jpg_0,e,0,1,0,0,0
917,clothes_90.jpg_0,1,1,0,0,0,0
918,clothes_90.jpg_0,.,1,0,0,0,0
919,clothes_90.jpg_0,5,1,0,0,0,0
920,mesh_102.jpg_0,a,1,0,0,0,0
921,mesh_102.jpg_0,n,1,0,0,0,0
922,mesh_102.jpg_0,y,1,0,0,0,0
923,peacock_139.jpg_0,m,0,0,0,1,0
924,peacock_139.jpg_0,e,0,0,0,1,0
925,peacock_139.jpg_0,d,0,0,0,1,0
926,peacock_139.jpg_0,i,0,0,0,1,0
927,peacock_139.jpg_0,a,0,0,0,1,0
928,peacock_139.jpg_0,.,0,0,0,1,0
929,maze_25.png_0,p,0,0,0,0,1
930,maze_25.png_0,e,0,0,0,0,1
931,maze_25.png_0,r,0,0,0,0,1
932,bedroom_1.jpg_0,P,1,0,0,0,0
933,bedroom_1.jpg_0,a,1,0,0,0,0
934,bedroom_1.jpg_0,s,1,0,0,0,0
935,bedroom_1.jpg_0,s,1,0,0,0,0
936,bedroom_1.jpg_0,a,1,0,0,0,0
937,bedroom_1.jpg_0,t,1,0,0,0,0
938,sandwich_96.jpg_0,i,0,0,0,0,1
939,sandwich_96.jpg_0,t,0,0,0,0,1
940,sandwich_96.jpg_0,.,0,0,0,0,1
941,texture_64.jpg_0,w,1,0,0,0,0
942,texture_64.jpg_0,o,1,0,0,0,0
943,texture_64.jpg_0,r,1,0,0,0,0
944,texture_64.jpg_0,l,1,0,0,0,0
945,texture_64.jpg_0,d,1,0,0,0,0
946,places_129.jpg_0,f,0,0,0,0,1
947,places_129.jpg_0,r,0,0,0,0,1
948,places_129.jpg_0,o,0,0,0,0,1
949,places_129.jpg_0,m,0,0,0,0,1
950,rain_30.jpg_0,a,0,0,0,0,1
951,rain_30.jpg_0,l,0,0,0,0,1
952,rain_30.jpg_0,l,0,0,0,0,1
953,rain_30.jpg_0,e,0,0,0,0,1
954,rain_30.jpg_0,g,0,0,0,0,1
955,rain_30.jpg_0,e,0,0,0,0,1
956,rain_30.jpg_0,d,0,0,0,0,1
957,kathmandu_85.jpg_0,i,0,0,0,1,0
958,kathmandu_85.jpg_0,c,0,0,0,1,0
959,kathmandu_85.jpg_0,e,0,0,0,1,0
960,flowers_66.jpg_0,i,0,0,1,0,0
961,flowers_66.jpg_0,t,0,0,1,0,0
962,flowers_66.jpg_0,.,0,0,1,0,0
963,sun_146.jpg_0,f,0,0,1,0,0
964,sun_146.jpg_0,o,0,0,1,0,0
965,sun_146.jpg_0,r,0,0,1,0,0
966,coffee_48.jpg_0,H,0,0,1,0,0
967,coffee_48.jpg_0,i,0,0,1,0,0
968,coffee_48.jpg_0,",",0,0,1,0,0
969,window_86.jpg_0,F,1,0,0,0,0
970,window_86.jpg_0,i,1,0,0,0,0
971,window_86.jpg_0,r,1,0,0,0,0
972,window_86.jpg_0,s,1,0,0,0,0
973,window_86.jpg_0,t,1,0,0,0,0
974,sun_146.jpg_0,b,0,0,0,1,0
975,sun_146.jpg_0,u,0,0,0,1,0
976,sun_146.jpg_0,t,0,0,0,1,0
977,eagle_46.jpg_0,p,0,1,0,0,0
978,eagle_46.jpg_0,u,0,1,0,0,0
979,eagle_46.jpg_0,t,0,1,0,0,0
980,turtles_66.jpg_0,G,0,1,0,0,0
981,turtles_66.jpg_0,o,0,1,0,0,0
982,turtles_66.jpg_0,p,0,1,0,0,0
983,turtles_66.jpg_0,h,0,1,0,0,0
984,turtles_66.jpg_0,e,0,1,0,0,0
985,turtles_66.jpg_0,r,0,1,0,0,0
986,bedroom_91.jpg_0,T,0,0,0,1,0
987,bedroom_91.jpg_0,h,0,0,0,1,0
988,bedroom_91.jpg_0,u,0,0,0,1,0
989,bedroom_91.jpg_0,",",0,0,0,1,0
990,aquarium_89.jpg_0,w,0,0,0,0,1
991,aquarium_89.jpg_0,h,0,0,0,0,1
992,aquarium_89.jpg_0,e,0,0,0,0,1
993,aquarium_89.jpg_0,n,0,0,0,0,1
994,war_64.jpg_0,t,0,0,0,0,1
995,war_64.jpg_0,e,0,0,0,0,1
996,war_64.jpg_0,l,0,0,0,0,1
997,war_64.jpg_0,e,0,0,0,0,1
998,war_64.jpg_0,p,0,0,0,0,1
999,war_64.jpg_0,h,0,0,0,0,1
1000,war_64.jpg_0,o,0,0,0,0,1
1001,war_64.jpg_0,n,0,0,0,0,1
1002,war_64.jpg_0,e,0,0,0,0,1
1003,swan_106.jpg_0,i,0,0,1,0,0
1004,swan_106.jpg_0,t,0,0,1,0,0
1005,swan_106.jpg_0,",",0,0,1,0,0
1006,monuments_8.jpg_0,m,0,0,0,1,0
1007,monuments_8.jpg_0,a,0,0,0,1,0
1008,monuments_8.jpg_0,n,0,0,0,1,0
1009,monuments_8.jpg_0,a,0,0,0,1,0
1010,monuments_8.jpg_0,g,0,0,0,1,0
1011,monuments_8.jpg_0,e,0,0,0,1,0
1012,monuments_8.jpg_0,r,0,0,0,1,0
1013,newton_114.jpg_0,B,0,0,1,0,0
1014,newton_114.jpg_0,U,0,0,1,0,0
1015,newton_114.jpg_0,T,0,0,1,0,0
1016,mesh_46.jpg_0,N,0,1,0,0,0
1017,mesh_46.jpg_0,e,0,1,0,0,0
1018,mesh_46.jpg_0,d,0,1,0,0,0
1019,mesh_46.jpg_0,l,0,1,0,0,0
1020,mesh_46.jpg_0,a,0,1,0,0,0
1021,mesh_46.jpg_0,n,0,1,0,0,0
1022,mesh_46.jpg_0,d,0,1,0,0,0
1023,mesh_46.jpg_0,s,0,1,0,0,0
1024,mesh_46.jpg_0,",",0,1,0,0,0
1025,photos_112.jpg_0,A,0,0,0,1,0
1026,photos_112.jpg_0,D,0,0,0,1,0
1027,photos_112.jpg_0,B,0,0,0,1,0
1028,hill_21.jpg_0,w,0,0,0,0,1
1029,hill_21.jpg_0,o,0,0,0,0,1
1030,hill_21.jpg_0,u,0,0,0,0,1
1031,hill_21.jpg_0,l,0,0,0,0,1
1032,hill_21.jpg_0,d,0,0,0,0,1
1033,ant+hill_84.jpg_0,c,0,0,1,0,0
1034,ant+hill_84.jpg_0,a,0,0,1,0,0
1035,ant+hill_84.jpg_0,l,0,0,1,0,0
1036,ant+hill_84.jpg_0,l,0,0,1,0,0
1037,roti_68.jpg_0,a,1,0,0,0,0
1038,roti_68.jpg_0,r,1,0,0,0,0
1039,roti_68.jpg_0,e,1,0,0,0,0
1040,richard+feynman_68.jpg_0,t,0,1,0,0,0
1041,richard+feynman_68.jpg_0,h,0,1,0,0,0
1042,richard+feynman_68.jpg_0,e,0,1,0,0,0
1043,resort_124.jpg_0,a,0,0,0,1,0
1044,resort_124.jpg_0,r,0,0,0,1,0
1045,resort_124.jpg_0,e,0,0,0,1,0
1046,farmer_58.jpg_0,v,0,0,0,0,1
1047,farmer_58.jpg_0,i,0,0,0,0,1
1048,farmer_58.jpg_0,o,0,0,0,0,1
1049,farmer_58.jpg_0,l,0,0,0,0,1
1050,farmer_58.jpg_0,e,0,0,0,0,1
1051,farmer_58.jpg_0,n,0,0,0,0,1
1052,farmer_58.jpg_0,c,0,0,0,0,1
1053,farmer_58.jpg_0,e,0,0,0,0,1
1054,farmer_58.jpg_0,.,0,0,0,0,1
1055,tree+trunk_122.jpg_0,S,0,0,0,1,0
1056,tree+trunk_122.jpg_0,t,0,0,0,1,0
1057,tree+trunk_122.jpg_0,e,0,0,0,1,0
1058,tree+trunk_122.jpg_0,v,0,0,0,1,0
1059,tree+trunk_122.jpg_0,e,0,0,0,1,0
1060,tree+trunk_122.jpg_0,n,0,0,0,1,0
1061,delhi_97.jpg_0,f,1,0,0,0,0
1062,delhi_97.jpg_0,o,1,0,0,0,0
1063,delhi_97.jpg_0,r,1,0,0,0,0
1064,warehouse_147.jpg_0,B,0,0,0,0,1
1065,warehouse_147.jpg_0,u,0,0,0,0,1
1066,warehouse_147.jpg_0,t,0,0,0,0,1
1067,coal_121.jpg_0,a,0,0,0,0,1
1068,coal_121.jpg_0,n,0,0,0,0,1
1069,coal_121.jpg_0,d,0,0,0,0,1
1070,sea_149.jpg_0,A,0,1,0,0,0
1071,sea_149.jpg_0,i,0,1,0,0,0
1072,sea_149.jpg_0,r,0,1,0,0,0
1073,texture_29.jpg_0,c,1,0,0,0,0
1074,texture_29.jpg_0,a,1,0,0,0,0
1075,texture_29.jpg_0,r,1,0,0,0,0
1076,texture_29.jpg_0,d,1,0,0,0,0
1077,ant+hill_50.jpg_0,"""",0,0,1,0,0
1078,ant+hill_50.jpg_0,m,0,0,1,0,0
